Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Year,Month,Day,Month_Name,Year_Month,Transaction_Type,Abs_Price,Refund_Amount,Sales_Amount
T5409,2022-03-06,C4983,Coffee Machine,2.0,888.8679378478364,Paypal,failed,2022,3,6,March,2022-03,Sale,888.8679378478364,0.0,888.8679378478364
T5410,2022-01-11,C1218,Coffee Machine,6.0,991.2798911649576,Credit card,pending,2022,1,11,January,2022-01,Sale,991.2798911649576,0.0,991.2798911649576
T5432,2020-06-25,C3696,Smartphone,107.0,-489.8606820843208,Paypal,completed,2020,6,25,June,2020-06,Refund/Reversal,489.8606820843208,489.8606820843208,0.0
T5433,2020-08-13,C750,Tablet,5.0,760.2063321873547,Creditcard,completed,2020,8,13,August,2020-08,Sale,760.2063321873547,0.0,760.2063321873547
T5434,2020-07-14,C2289,Headphones,785.0,-842.7395781561198,Paypal,failed,2020,7,14,July,2020-07,Refund/Reversal,842.7395781561198,842.7395781561198,0.0
T5438,2022-06-25,C2992,Tablet,9.0,-160.49997864238753,Creditcard,completed,2022,6,25,June,2022-06,Refund/Reversal,160.49997864238753,160.49997864238753,0.0
T5441,2024-06-26,C141,Smartphone,421.0,577.7987377684049,Cash,completed,2024,6,26,June,2024-06,Sale,577.7987377684049,0.0,577.7987377684049
T5444,2023-10-13,C2361,Tablet,5.0,959.5672377730904,Cash,pending,2023,10,13,October,2023-10,Sale,959.5672377730904,0.0,959.5672377730904
T5447,2020-04-07,C1559,Tablet,7.0,900.9862275623008,Credit card,completed,2020,4,7,April,2020-04,Sale,900.9862275623008,0.0,900.9862275623008
T5454,2024-03-28,C959,Smartphone,5.0,747.84,Paypal,completed,2024,3,28,March,2024-03,Sale,747.84,0.0,747.84
T5456,2022-11-01,C1548,Tablet,530.0,-706.4750815495283,Paypal,pending,2022,11,1,November,2022-11,Refund/Reversal,706.4750815495283,706.4750815495283,0.0
T5465,2024-05-19,C1247,Smartphone,2.0,-559.1372696018076,Paypal,failed,2024,5,19,May,2024-05,Refund/Reversal,559.1372696018076,559.1372696018076,0.0
T5472,2020-12-09,C1704,Coffee Machine,6.0,-235.48073834063973,Cash,completed,2020,12,9,December,2020-12,Refund/Reversal,235.48073834063973,235.48073834063973,0.0
T5479,2024-07-06,C1991,Headphones,1.0,-726.21,Pay pal,failed,2024,7,6,July,2024-07,Refund/Reversal,726.21,726.21,0.0
T5482,2022-02-24,C4154,Tablet,6.0,420.2331463295297,Paypal,completed,2022,2,24,February,2022-02,Sale,420.2331463295297,0.0,420.2331463295297
T5486,2021-08-24,C1948,Laptop,499.0,863.1795514240753,Creditcard,failed,2021,8,24,August,2021-08,Sale,863.1795514240753,0.0,863.1795514240753
T5487,2024-04-01,C615,Tablet,783.0,496.9659492398401,Cash,completed,2024,4,1,April,2024-04,Sale,496.9659492398401,0.0,496.9659492398401
T5491,2023-05-23,C388,Laptop,7.0,436.6269033569651,Paypal,failed,2023,5,23,May,2023-05,Sale,436.6269033569651,0.0,436.6269033569651
T5493,2023-10-05,C541,Headphones,3.0,98.79360800628274,Pay pal,completed,2023,10,5,October,2023-10,Sale,98.79360800628274,0.0,98.79360800628274
T5499,2022-04-25,C4506,Headphones,2.0,-573.8103779265621,Credit card,completed,2022,4,25,April,2022-04,Refund/Reversal,573.8103779265621,573.8103779265621,0.0
T5508,2024-08-29,C2631,Coffee Machine,252.0,437.9983699581995,Credit card,completed,2024,8,29,August,2024-08,Sale,437.9983699581995,0.0,437.9983699581995
T5514,2021-09-30,C3354,Tablet,843.0,-641.460367129901,Cash,completed,2021,9,30,September,2021-09,Refund/Reversal,641.460367129901,641.460367129901,0.0
T5521,2024-08-28,C3379,Smartphone,2.0,257.447439776404,Creditcard,completed,2024,8,28,August,2024-08,Sale,257.447439776404,0.0,257.447439776404
T5531,2021-06-03,C3848,Laptop,597.0,575.4790186372325,Credit card,completed,2021,6,3,June,2021-06,Sale,575.4790186372325,0.0,575.4790186372325
T5541,2021-01-13,C4553,Headphones,628.0,-789.8382608183864,Paypal,failed,2021,1,13,January,2021-01,Refund/Reversal,789.8382608183864,789.8382608183864,0.0
T5549,2021-05-11,C1856,Laptop,451.0,601.551316981549,Paypal,completed,2021,5,11,May,2021-05,Sale,601.551316981549,0.0,601.551316981549
T5550,2022-03-30,C2353,Tablet,3.0,-300.47487858858983,Pay pal,completed,2022,3,30,March,2022-03,Refund/Reversal,300.47487858858983,300.47487858858983,0.0
T5553,2023-09-09,C4932,Tablet,5.0,-702.6650216241808,Credit card,pending,2023,9,9,September,2023-09,Refund/Reversal,702.6650216241808,702.6650216241808,0.0
T5554,2020-08-14,C2483,Smartphone,2.0,-236.92690291766064,Cash,completed,2020,8,14,August,2020-08,Refund/Reversal,236.92690291766064,236.92690291766064,0.0
T5559,2021-12-13,C3831,Smartphone,819.0,580.3209187406278,Cash,pending,2021,12,13,December,2021-12,Sale,580.3209187406278,0.0,580.3209187406278
T5566,2023-10-22,C3726,Tablet,499.0,508.1287364222652,Cash,failed,2023,10,22,October,2023-10,Sale,508.1287364222652,0.0,508.1287364222652
T5567,2022-08-25,C4280,Coffee Machine,612.0,-205.6603839990429,Cash,completed,2022,8,25,August,2022-08,Refund/Reversal,205.6603839990429,205.6603839990429,0.0
T5575,2023-01-29,C211,Smartphone,2.0,-147.77,Pay pal,pending,2023,1,29,January,2023-01,Refund/Reversal,147.77,147.77,0.0
T5585,2022-08-13,C1203,Laptop,298.0,-438.7684271072941,Pay pal,completed,2022,8,13,August,2022-08,Refund/Reversal,438.7684271072941,438.7684271072941,0.0
T5587,2023-07-06,C2686,Smartphone,613.0,389.6507426381722,Paypal,completed,2023,7,6,July,2023-07,Sale,389.6507426381722,0.0,389.6507426381722
T5599,2023-03-25,C2403,Coffee Machine,543.0,294.19,Credit card,pending,2023,3,25,March,2023-03,Sale,294.19,0.0,294.19
T5600,2024-05-01,C2890,Tablet,283.0,-432.6577617943599,Paypal,completed,2024,5,1,May,2024-05,Refund/Reversal,432.6577617943599,432.6577617943599,0.0
T5601,2020-03-18,C2061,Smartphone,3.0,541.9080316287412,Creditcard,pending,2020,3,18,March,2020-03,Sale,541.9080316287412,0.0,541.9080316287412
T5602,2020-09-11,C4424,Laptop,3.0,-976.394318672268,Paypal,failed,2020,9,11,September,2020-09,Refund/Reversal,976.394318672268,976.394318672268,0.0
T5604,2022-02-20,C3911,Laptop,2.0,569.05,Pay pal,failed,2022,2,20,February,2022-02,Sale,569.05,0.0,569.05
T5608,2021-09-30,C1394,Headphones,467.0,480.5924578329444,Credit card,completed,2021,9,30,September,2021-09,Sale,480.5924578329444,0.0,480.5924578329444
T5609,2020-10-19,C2671,Laptop,7.0,302.21542333042265,Cash,completed,2020,10,19,October,2020-10,Sale,302.21542333042265,0.0,302.21542333042265
T5610,2022-06-04,C084,Smartphone,2.0,244.3395889395054,Cash,completed,2022,6,4,June,2022-06,Sale,244.3395889395054,0.0,244.3395889395054
T5617,2021-11-25,C4820,Coffee Machine,1.0,615.0401434071724,Credit card,completed,2021,11,25,November,2021-11,Sale,615.0401434071724,0.0,615.0401434071724
T5627,2022-09-24,C4519,Smartphone,590.0,553.7141423697942,Pay pal,pending,2022,9,24,September,2022-09,Sale,553.7141423697942,0.0,553.7141423697942
T5628,2023-01-29,C1262,Laptop,644.0,757.5802368058701,Paypal,pending,2023,1,29,January,2023-01,Sale,757.5802368058701,0.0,757.5802368058701
T5631,2024-01-05,C874,Tablet,207.0,786.5254365698312,Credit card,pending,2024,1,5,January,2024-01,Sale,786.5254365698312,0.0,786.5254365698312
T5634,2023-02-04,C624,Laptop,768.0,-534.3572295087176,Credit card,failed,2023,2,4,February,2023-02,Refund/Reversal,534.3572295087176,534.3572295087176,0.0
T5635,2024-09-18,C222,Tablet,1.0,-270.3486598778966,Pay pal,failed,2024,9,18,September,2024-09,Refund/Reversal,270.3486598778966,270.3486598778966,0.0
T5642,2020-07-31,C523,Headphones,1.0,-948.7588341039968,Paypal,completed,2020,7,31,July,2020-07,Refund/Reversal,948.7588341039968,948.7588341039968,0.0
T5643,2022-01-04,C3305,Tablet,9.0,-494.9900989413239,Pay pal,completed,2022,1,4,January,2022-01,Refund/Reversal,494.9900989413239,494.9900989413239,0.0
T5645,2023-06-24,C1735,Smartphone,426.0,583.1691195579925,Paypal,completed,2023,6,24,June,2023-06,Sale,583.1691195579925,0.0,583.1691195579925
T5652,2025-01-20,C3894,Laptop,8.0,-141.24616521889266,Creditcard,completed,2025,1,20,January,2025-01,Refund/Reversal,141.24616521889266,141.24616521889266,0.0
T5653,2020-12-18,C4456,Smartphone,1.0,773.2343452561688,Paypal,completed,2020,12,18,December,2020-12,Sale,773.2343452561688,0.0,773.2343452561688
T5660,2020-04-14,C1095,Tablet,9.0,-290.2654230175077,Credit card,completed,2020,4,14,April,2020-04,Refund/Reversal,290.2654230175077,290.2654230175077,0.0
T5663,2024-01-22,C714,Smartphone,7.0,289.57451352828514,Creditcard,completed,2024,1,22,January,2024-01,Sale,289.57451352828514,0.0,289.57451352828514
T5666,2023-11-25,C2505,Tablet,6.0,416.04,Credit card,failed,2023,11,25,November,2023-11,Sale,416.04,0.0,416.04
T5684,2022-06-17,C3148,Smartphone,196.0,623.5779013312855,Paypal,completed,2022,6,17,June,2022-06,Sale,623.5779013312855,0.0,623.5779013312855
T5687,2023-06-11,C4521,Headphones,196.0,-629.0082303414359,Paypal,failed,2023,6,11,June,2023-06,Refund/Reversal,629.0082303414359,629.0082303414359,0.0
T5689,2020-11-15,C2850,Coffee Machine,247.0,-83.72570307893352,Paypal,failed,2020,11,15,November,2020-11,Refund/Reversal,83.72570307893352,83.72570307893352,0.0
T5691,2021-11-06,C4423,Coffee Machine,493.0,-781.161508106354,Credit card,completed,2021,11,6,November,2021-11,Refund/Reversal,781.161508106354,781.161508106354,0.0
T5692,2023-06-29,C508,Tablet,5.0,325.79445678374344,Credit card,completed,2023,6,29,June,2023-06,Sale,325.79445678374344,0.0,325.79445678374344
T5693,2024-01-18,C3510,Tablet,766.0,-671.8157299001721,Pay pal,failed,2024,1,18,January,2024-01,Refund/Reversal,671.8157299001721,671.8157299001721,0.0
T5697,2022-07-26,C3779,Smartphone,3.0,-296.4461857870531,Paypal,completed,2022,7,26,July,2022-07,Refund/Reversal,296.4461857870531,296.4461857870531,0.0
T5716,2024-10-22,C3000,Tablet,8.0,-652.6333798805742,Cash,completed,2024,10,22,October,2024-10,Refund/Reversal,652.6333798805742,652.6333798805742,0.0
T5717,2021-12-07,C2231,Laptop,703.0,376.355469595472,Credit card,completed,2021,12,7,December,2021-12,Sale,376.355469595472,0.0,376.355469595472
T5723,2020-06-24,C1310,Smartphone,341.0,458.50868678678046,Pay pal,completed,2020,6,24,June,2020-06,Sale,458.50868678678046,0.0,458.50868678678046
T5733,2022-01-12,C3554,Tablet,2.0,228.36322653965763,Creditcard,completed,2022,1,12,January,2022-01,Sale,228.36322653965763,0.0,228.36322653965763
T5745,2020-12-03,C4666,Laptop,368.0,943.8761781324732,Cash,completed,2020,12,3,December,2020-12,Sale,943.8761781324732,0.0,943.8761781324732
T5750,2023-04-14,C1682,Coffee Machine,459.0,-392.2867970991291,Cash,completed,2023,4,14,April,2023-04,Refund/Reversal,392.2867970991291,392.2867970991291,0.0
T5753,2024-09-26,C2396,Tablet,10.0,-78.98280405707612,Credit card,completed,2024,9,26,September,2024-09,Refund/Reversal,78.98280405707612,78.98280405707612,0.0
T5759,2021-12-12,C1057,Coffee Machine,10.0,-862.0710762943954,Credit card,completed,2021,12,12,December,2021-12,Refund/Reversal,862.0710762943954,862.0710762943954,0.0
T5761,2020-09-10,C2443,Smartphone,454.0,903.2253520474115,Credit card,completed,2020,9,10,September,2020-09,Sale,903.2253520474115,0.0,903.2253520474115
T5770,2023-11-23,C1721,Coffee Machine,3.0,-700.3490373967827,Pay pal,pending,2023,11,23,November,2023-11,Refund/Reversal,700.3490373967827,700.3490373967827,0.0
T5777,2020-09-23,C1155,Coffee Machine,835.0,-63.1385751258407,Credit card,completed,2020,9,23,September,2020-09,Refund/Reversal,63.1385751258407,63.1385751258407,0.0
T5785,2022-11-23,C1173,Coffee Machine,5.0,-946.413836544854,Paypal,completed,2022,11,23,November,2022-11,Refund/Reversal,946.413836544854,946.413836544854,0.0
T5788,2024-09-29,C3691,Tablet,4.0,510.5433100945864,Cash,completed,2024,9,29,September,2024-09,Sale,510.5433100945864,0.0,510.5433100945864
T5794,2020-01-25,C4763,Laptop,331.0,-92.49176899665474,Cash,pending,2020,1,25,January,2020-01,Refund/Reversal,92.49176899665474,92.49176899665474,0.0
T5803,2024-10-09,C4697,Laptop,4.0,-306.2457522253203,Paypal,completed,2024,10,9,October,2024-10,Refund/Reversal,306.2457522253203,306.2457522253203,0.0
T5805,2020-08-08,C2610,Coffee Machine,7.0,-622.3757555007123,Pay pal,pending,2020,8,8,August,2020-08,Refund/Reversal,622.3757555007123,622.3757555007123,0.0
T5808,2024-10-26,C1171,Laptop,752.0,532.4700637460506,Creditcard,failed,2024,10,26,October,2024-10,Sale,532.4700637460506,0.0,532.4700637460506
T5815,2024-10-10,C2423,Laptop,4.0,434.12085392329845,Credit card,failed,2024,10,10,October,2024-10,Sale,434.12085392329845,0.0,434.12085392329845
T5817,2023-11-04,C1815,Coffee Machine,344.0,164.39757936700877,Cash,completed,2023,11,4,November,2023-11,Sale,164.39757936700877,0.0,164.39757936700877
T5823,2024-12-22,C4754,Coffee Machine,748.0,893.5369433431507,Credit card,completed,2024,12,22,December,2024-12,Sale,893.5369433431507,0.0,893.5369433431507
T5850,2023-05-13,C1230,Laptop,4.0,755.4502935753544,Paypal,failed,2023,5,13,May,2023-05,Sale,755.4502935753544,0.0,755.4502935753544
T5854,2024-12-22,C563,Headphones,4.0,384.65553122270967,Creditcard,completed,2024,12,22,December,2024-12,Sale,384.65553122270967,0.0,384.65553122270967
T5859,2024-09-07,C1980,Tablet,6.0,893.6199610357417,Pay pal,pending,2024,9,7,September,2024-09,Sale,893.6199610357417,0.0,893.6199610357417
T5866,2023-01-09,C1100,Tablet,546.0,-789.8256722375488,Credit card,completed,2023,1,9,January,2023-01,Refund/Reversal,789.8256722375488,789.8256722375488,0.0
T5875,2020-12-08,C4306,Coffee Machine,3.0,-132.19404846617147,Credit card,completed,2020,12,8,December,2020-12,Refund/Reversal,132.19404846617147,132.19404846617147,0.0
T5876,2020-11-21,C4132,Laptop,5.0,305.70881559872794,Paypal,completed,2020,11,21,November,2020-11,Sale,305.70881559872794,0.0,305.70881559872794
T5884,2022-12-15,C2667,Laptop,2.0,-439.3025625974317,Credit card,failed,2022,12,15,December,2022-12,Refund/Reversal,439.3025625974317,439.3025625974317,0.0
T5885,2020-07-15,C129,Headphones,10.0,-633.3955263081492,Credit card,completed,2020,7,15,July,2020-07,Refund/Reversal,633.3955263081492,633.3955263081492,0.0
T5893,2021-05-04,C1314,Laptop,599.0,-781.4563611149302,Credit card,failed,2021,5,4,May,2021-05,Refund/Reversal,781.4563611149302,781.4563611149302,0.0
T5908,2021-10-25,C570,Smartphone,7.0,-364.910013136,Credit card,completed,2021,10,25,October,2021-10,Refund/Reversal,364.910013136,364.910013136,0.0
T5911,2024-12-09,C2142,Coffee Machine,8.0,564.5923460525221,Pay pal,failed,2024,12,9,December,2024-12,Sale,564.5923460525221,0.0,564.5923460525221
T5923,2022-07-07,C4798,Coffee Machine,659.0,147.23361723242385,Credit card,completed,2022,7,7,July,2022-07,Sale,147.23361723242385,0.0,147.23361723242385
T5925,2023-04-08,C2963,Coffee Machine,579.0,656.6395143326512,Cash,completed,2023,4,8,April,2023-04,Sale,656.6395143326512,0.0,656.6395143326512
T5930,2020-04-17,C3752,Tablet,2.0,704.8386725656395,Cash,failed,2020,4,17,April,2020-04,Sale,704.8386725656395,0.0,704.8386725656395
T5934,2020-12-30,C3746,Smartphone,10.0,-459.036027966477,Credit card,completed,2020,12,30,December,2020-12,Refund/Reversal,459.036027966477,459.036027966477,0.0
T5941,2024-11-29,C1576,Laptop,9.0,-868.1142723470196,Cash,completed,2024,11,29,November,2024-11,Refund/Reversal,868.1142723470196,868.1142723470196,0.0
T5942,2024-03-09,C3242,Laptop,1000.0,933.2069814765932,Credit card,completed,2024,3,9,March,2024-03,Sale,933.2069814765932,0.0,933.2069814765932
T5949,2022-08-05,C4711,Smartphone,832.0,323.81,Cash,pending,2022,8,5,August,2022-08,Sale,323.81,0.0,323.81
T23565,2020-05-28,C4456,Headphones,3.0,-307.24124904400014,Paypal,completed,2020,5,28,May,2020-05,Refund/Reversal,307.24124904400014,307.24124904400014,0.0
T5957,2020-08-10,C1898,Tablet,970.0,513.9065161600081,Paypal,completed,2020,8,10,August,2020-08,Sale,513.9065161600081,0.0,513.9065161600081
T5965,2020-01-02,C2502,Tablet,1.0,-100.9090442684751,Pay pal,completed,2020,1,2,January,2020-01,Refund/Reversal,100.9090442684751,100.9090442684751,0.0
T5971,2023-05-20,C3447,Smartphone,7.0,625.4316650781664,Paypal,pending,2023,5,20,May,2023-05,Sale,625.4316650781664,0.0,625.4316650781664
T5974,2024-09-07,C1807,Smartphone,351.0,529.2182292156856,Credit card,completed,2024,9,7,September,2024-09,Sale,529.2182292156856,0.0,529.2182292156856
T5975,2023-07-15,C4111,Headphones,10.0,-785.7363266418284,Paypal,completed,2023,7,15,July,2023-07,Refund/Reversal,785.7363266418284,785.7363266418284,0.0
T5980,2021-10-17,C4090,Coffee Machine,7.0,-110.46,Creditcard,completed,2021,10,17,October,2021-10,Refund/Reversal,110.46,110.46,0.0
T28867,2024-02-25,C3228,Headphones,5.0,623.2179441265113,Cash,completed,2024,2,25,February,2024-02,Sale,623.2179441265113,0.0,623.2179441265113
T5988,2023-05-29,C1578,Coffee Machine,8.0,-768.94,Credit card,completed,2023,5,29,May,2023-05,Refund/Reversal,768.94,768.94,0.0
T5989,2022-09-30,C4334,Laptop,264.0,-579.25,Pay pal,completed,2022,9,30,September,2022-09,Refund/Reversal,579.25,579.25,0.0
T5992,2022-04-14,C1944,Laptop,9.0,459.3667913000466,Pay pal,completed,2022,4,14,April,2022-04,Sale,459.3667913000466,0.0,459.3667913000466
T5998,2021-02-08,C3743,Headphones,808.0,-917.7075171901628,Paypal,completed,2021,2,8,February,2021-02,Refund/Reversal,917.7075171901628,917.7075171901628,0.0
T6003,2024-09-13,C2806,Smartphone,714.0,-754.83,Creditcard,completed,2024,9,13,September,2024-09,Refund/Reversal,754.83,754.83,0.0
T6005,2023-03-24,C181,Tablet,213.0,126.59758547071269,Credit card,completed,2023,3,24,March,2023-03,Sale,126.59758547071269,0.0,126.59758547071269
T6008,2023-03-07,C1552,Laptop,6.0,97.38879442885502,Cash,completed,2023,3,7,March,2023-03,Sale,97.38879442885502,0.0,97.38879442885502
T6018,2020-05-08,C3633,Tablet,5.0,563.1881453947075,Paypal,failed,2020,5,8,May,2020-05,Sale,563.1881453947075,0.0,563.1881453947075
T6027,2022-07-14,C2859,Coffee Machine,1.0,-200.06777703242776,Cash,completed,2022,7,14,July,2022-07,Refund/Reversal,200.06777703242776,200.06777703242776,0.0
T68840,2022-08-03,C530,Smartphone,7.0,117.9177155739332,Creditcard,completed,2022,8,3,August,2022-08,Sale,117.9177155739332,0.0,117.9177155739332
T6040,2022-10-16,C3834,Coffee Machine,1.0,-729.8752440434785,Creditcard,pending,2022,10,16,October,2022-10,Refund/Reversal,729.8752440434785,729.8752440434785,0.0
T6044,2020-03-29,C850,Laptop,10.0,-676.6622601637409,Creditcard,pending,2020,3,29,March,2020-03,Refund/Reversal,676.6622601637409,676.6622601637409,0.0
T6047,2020-09-06,C921,Laptop,2.0,-982.5614863783084,Creditcard,pending,2020,9,6,September,2020-09,Refund/Reversal,982.5614863783084,982.5614863783084,0.0
T6053,2020-09-06,C1137,Smartphone,386.0,56.97517520576268,Credit card,completed,2020,9,6,September,2020-09,Sale,56.97517520576268,0.0,56.97517520576268
T6054,2022-03-09,C1956,Coffee Machine,8.0,-271.14,Creditcard,failed,2022,3,9,March,2022-03,Refund/Reversal,271.14,271.14,0.0
T6079,2024-03-25,C4185,Headphones,444.0,-964.2437591563964,Credit card,pending,2024,3,25,March,2024-03,Refund/Reversal,964.2437591563964,964.2437591563964,0.0
T6083,2021-09-20,C1671,Smartphone,1.0,-723.3686109959715,Creditcard,completed,2021,9,20,September,2021-09,Refund/Reversal,723.3686109959715,723.3686109959715,0.0
T6092,2022-07-01,C691,Tablet,852.0,238.03718348380943,Paypal,completed,2022,7,1,July,2022-07,Sale,238.03718348380943,0.0,238.03718348380943
T6102,2022-03-13,C3731,Tablet,8.0,-741.1987315929053,Pay pal,failed,2022,3,13,March,2022-03,Refund/Reversal,741.1987315929053,741.1987315929053,0.0
T6111,2024-08-30,C918,Laptop,10.0,835.9567399852565,Cash,pending,2024,8,30,August,2024-08,Sale,835.9567399852565,0.0,835.9567399852565
T6131,2024-04-12,C1971,Headphones,256.0,955.011075626916,Paypal,completed,2024,4,12,April,2024-04,Sale,955.011075626916,0.0,955.011075626916
T6140,2021-07-03,C4740,Tablet,675.0,526.8896877239736,Paypal,completed,2021,7,3,July,2021-07,Sale,526.8896877239736,0.0,526.8896877239736
T6150,2023-07-18,C1609,Coffee Machine,513.0,-245.4432900246468,Creditcard,failed,2023,7,18,July,2023-07,Refund/Reversal,245.4432900246468,245.4432900246468,0.0
T6152,2022-07-12,C1043,Coffee Machine,425.0,646.6141362801782,Credit card,completed,2022,7,12,July,2022-07,Sale,646.6141362801782,0.0,646.6141362801782
T6156,2023-02-01,C1815,Headphones,430.0,-240.78322728108128,Paypal,completed,2023,2,1,February,2023-02,Refund/Reversal,240.78322728108128,240.78322728108128,0.0
